월,일,lat,lng,주소,geometry
10,25,35.21425161,128.9498873,부산광역시 강서구 대저1동 1656번길,POINT (128.9498872680626 35.2142516087499)
10,8,35.24023798,129.0846707,부산광역시 금정구 장전동 241번길,POINT (129.0846707246112 35.24023797607782)
10,11,35.15623683,129.0413053,부산광역시 부산진구 당감동 115번길,POINT (129.0413053094996 35.15623683017129)
10,6,35.14429911,129.1093877,부산광역시 수영구 남천동 78번길,POINT (129.1093876580329 35.14429910645151)
10,11,35.14470654,129.0669369,부산광역시 남구 문현동 682번길,POINT (129.0669368964712 35.14470653721403)
10,9,35.2525242,129.2216569,부산광역시 기장군 기장읍 동부리 3번길,POINT (129.2216568964073 35.25252420289335)
10,7,35.17392498,129.0900027,부산광역시 연제구 연산동 3333번길,POINT (129.0900026545037 35.17392497695698)
10,12,35.14142902,129.0596352,부산광역시 부산진구 범천동 835번길,POINT (129.0596352078249 35.14142902274139)
10,9,35.0772435,129.023654,부산광역시 서구 암남동 123번길,POINT (129.023654 35.0772435)
10,9,35.077288,129.0238339,부산광역시 서구 암남동 123번길,POINT (129.0238339 35.077288)
10,7,35.15135216,129.1114981,부산광역시 수영구 광안동 205번길,POINT (129.1114980831096 35.15135215886301)
10,11,35.15498195,129.038229,부산광역시 부산진구 가야동 49번길,POINT (129.0382290289059 35.154981950837)
10,8,35.11202644,128.872871,부산광역시 강서구 녹산동 737번길,POINT (128.8728710246493 35.11202643687217)
10,12,35.24029278,129.0846282,부산광역시 금정구 장전동 241번길,POINT (129.0846281912438 35.24029277778171)
10,7,35.18249811,129.1152453,부산광역시 수영구 망미동 12번길,POINT (129.1152453048767 35.18249810850138)
10,7,35.18250477,129.115251,부산광역시 수영구 망미동 12번길,POINT (129.1152509656137 35.18250476820876)
10,7,35.18254803,129.1152246,부산광역시 수영구 망미동 12번길,POINT (129.1152246465162 35.18254803259224)
10,8,35.10382462,129.021225,부산광역시 서구 부민동1가 41번길,POINT (129.0212249755859 35.10382461547852)
10,7,35.15403873,128.973017,부산광역시 사상구 감전동 174번길,POINT (128.9730170147075 35.15403872592369)
10,7,35.1954705,128.9864194,부산광역시 사상구 삼락동 52번길,POINT (128.9864194 35.1954705)
10,8,35.19979802,129.0845257,부산광역시 동래구 수안동 122번길,POINT (129.0845257243254 35.19979801851742)
10,8,35.14051856,129.1063376,부산광역시 수영구 남천동 78번길,POINT (129.1063375707602 35.14051855577897)
10,6,35.14397032,128.9880351,부산광역시 사상구 학장동 389번길,POINT (128.9880350560857 35.14397031634415)
10,12,35.09722671,128.9058065,부산광역시 강서구 명지동 3594번길,POINT (128.9058065259645 35.09722670867875)
10,17,35.08247737,128.9776175,부산광역시 사하구 장림동 1064번길,POINT (128.9776174893312 35.0824773676323)
10,17,35.1360236,129.0952865,부산광역시 남구 대연동 1907번길,POINT (129.0952865 35.1360236)
10,18,35.13961762,129.104854,부산광역시 남구 대연동 77번길,POINT (129.1048539596665 35.13961762342439)
10,17,35.07285135,129.0542488,부산광역시 영도구 동삼동 149번길,POINT (129.0542487540851 35.07285135276165)
10,14,35.24018393,129.0846693,부산광역시 금정구 장전동 241번길,POINT (129.0846693410085 35.24018393111719)
10,14,35.24027382,129.0846826,부산광역시 금정구 장전동 241번길,POINT (129.0846826262559 35.24027381686296)
10,18,35.24033763,129.0846403,부산광역시 금정구 장전동 241번길,POINT (129.0846403234774 35.24033762606454)
10,17,35.25175568,129.2213064,부산광역시 기장군 기장읍 동부리 15번길,POINT (129.2213063590149 35.25175567942223)
10,17,35.339293,129.162512,부산광역시 기장군 정관읍 모전리 719번길,POINT (129.1625120274423 35.33929299648428)
10,13,35.11784985,129.0994186,부산광역시 남구 용당동 98번길,POINT (129.0994186056039 35.11784985171784)
10,14,35.09768815,129.0209872,부산광역시 서구 토성동5가 59번길,POINT (129.0209872096808 35.097688152039)
10,17,35.08414841,128.9796753,부산광역시 사하구 장림동 101번길,POINT (128.9796752929688 35.08414840698242)
10,18,35.19520503,129.0799705,부산광역시 연제구 거제동 72번길,POINT (129.0799704770065 35.19520502901841)
10,18,35.20973242,128.9837026,부산광역시 강서구 대저1동 2311번길,POINT (128.9837026015249 35.20973242361545)
10,12,35.18616459,129.0872783,부산광역시 연제구 연산동 1530번길,POINT (129.0872783017884 35.18616458579299)
