월,일,lat,lng,주소,geometry
4,26,35.13000107,129.1013947,부산광역시 남구 대연동 1014번길,POINT (129.1013946533203 35.13000106811523)
4,28,35.101533,128.9765097,부산광역시 사하구 당리동 333번길,POINT (128.9765096810268 35.10153299933008)
4,30,35.1055603,128.9688263,부산광역시 사하구 하단동 491번길,POINT (128.9688262939453 35.10556030273438)
5,4,35.15018631,129.0593567,부산광역시 부산진구 범천동 948번길,POINT (129.0593567180208 35.15018631121622)
5,2,35.14099578,128.9890351,부산광역시 사상구 학장동 563번길,POINT (128.9890351111202 35.14099578361758)
5,6,35.11991119,129.0420685,부산광역시 동구 초량동 1148번길,POINT (129.0420684814453 35.11991119384766)
5,4,35.0890939,128.873399,부산광역시 강서구 신호동 25번길,POINT (128.8733989925366 35.0890939007203)
5,2,35.09257126,129.0382538,부산광역시 영도구 대교동1가 190번길,POINT (129.0382537841797 35.09257125854492)
5,1,35.31908036,129.1775968,부산광역시 기장군 정관읍 매학리 735번길,POINT (129.1775967664635 35.3190803620988)
4,19,35.21284111,129.0379618,부산광역시 북구 만덕동 302번길,POINT (129.0379617824263 35.21284110853512)
4,16,35.16737723,129.1293613,부산광역시 해운대구 우동 1522번길,POINT (129.1293613489995 35.16737722918484)
4,18,35.19098565,129.1071802,부산광역시 동래구 안락동 125번길,POINT (129.1071801864346 35.19098564766393)
4,20,35.17528915,129.0821075,부산광역시 연제구 연산동 1612번길,POINT (129.0821075439453 35.17528915405273)
4,18,35.19185474,129.1202411,부산광역시 해운대구 재송동 933번길,POINT (129.1202411412054 35.19185473506624)
4,15,35.08896434,128.8571032,부산광역시 강서구 송정동 1594번길,POINT (128.857103201837 35.0889643437302)
4,15,35.08896434,128.8571032,부산광역시 강서구 송정동 1594번길,POINT (128.857103201837 35.0889643437302)
4,25,35.20796611,129.0695441,부산광역시 동래구 온천동 1358번길,POINT (129.0695440767405 35.20796610770083)
4,23,35.08913333,128.8624117,부산광역시 강서구 송정동 1668번길,POINT (128.8624116666667 35.08913333333334)
4,4,35.16085683,129.163458,부산광역시 해운대구 중동 1439번길,POINT (129.1634579819097 35.16085683428934)
4,5,35.27535015,129.0926802,부산광역시 금정구 청룡동 579번길,POINT (129.0926801755897 35.27535015376696)
4,9,35.156525,129.125825,부산광역시 수영구 민락동 181번길,POINT (129.125825 35.156525)
4,8,35.20681381,129.068924,부산광역시 동래구 온천동 1470번길,POINT (129.0689239501953 35.20681381225586)
4,8,35.19572455,129.1078927,부산광역시 동래구 안락동 475번길,POINT (129.1078926767792 35.19572454731959)
4,13,35.13851929,128.9780579,부산광역시 사상구 학장동 797번길,POINT (128.9780578613281 35.13851928710938)
4,14,35.0995743,128.9215487,부산광역시 강서구 명지동 3361번길,POINT (128.9215487 35.0995743)
4,15,35.15015491,129.0580228,부산광역시 부산진구 범천동 948번길,POINT (129.0580228286647 35.15015491429891)
4,12,35.17208481,129.067337,부산광역시 부산진구 양정동 300번길,POINT (129.0673370361328 35.17208480834961)
4,14,35.13690186,129.0676422,부산광역시 남구 문현동 721번길,POINT (129.0676422119141 35.13690185546875)
4,10,35.11491049,128.9590655,부산광역시 사하구 하단동 1162번길,POINT (128.9590655051574 35.11491048913978)
3,24,35.15366941,129.0543118,부산광역시 부산진구 부전동 450번길,POINT (129.0543117965123 35.1536694110335)
3,24,35.14205833,129.1080472,부산광역시 수영구 남천동 78번길,POINT (129.1080471666667 35.14205833333333)
3,25,35.2355404,129.0066391,부산광역시 북구 화명동 1718번길,POINT (129.0066391 35.2355404)
4,1,35.10603833,128.9682403,부산광역시 사하구 하단동 491번길,POINT (128.9682402504582 35.10603833452988)
3,30,35.21406211,129.1084546,부산광역시 금정구 서동 241번길,POINT (129.1084546450397 35.21406210566007)
4,1,35.08898926,128.8693237,부산광역시 강서구 송정동 1655번길,POINT (128.8693237304688 35.0889892578125)
4,1,35.15033127,129.059311,부산광역시 부산진구 범천동 943번길,POINT (129.05931099779 35.150331274711)
3,31,35.21408913,129.1084553,부산광역시 금정구 서동 241번길,POINT (129.1084553440546 35.21408912784533)
3,29,35.16392022,129.064109,부산광역시 부산진구 전포동 877번길,POINT (129.0641090018702 35.16392021931397)
3,10,35.10099863,128.958494,부산광역시 사하구 하단동 1176번길,POINT (128.9584939921008 35.10099863074471)
3,10,35.08591772,128.9890423,부산광역시 사하구 구평동 68번길,POINT (128.9890423494321 35.08591771513391)
3,21,35.0978212,129.0354093,부산광역시 중구 남포동1가 1번길,POINT (129.0354093 35.0978212)
3,17,35.27619032,129.0932095,부산광역시 금정구 청룡동 91번길,POINT (129.093209484079 35.2761903177516)
3,18,35.18536843,129.1041181,부산광역시 연제구 연산동 243번길,POINT (129.1041180727267 35.18536842720355)
3,20,35.1732284,129.0713789,부산광역시 부산진구 양정동 408번길,POINT (129.0713789 35.1732284)
3,17,35.16292572,128.9783325,부산광역시 사상구 괘법동 572번길,POINT (128.9783325195312 35.16292572021484)
1,27,35.20176822,129.0838679,부산광역시 동래구 수안동 723번길,POINT (129.0838679483971 35.20176822377443)
1,24,35.0861319,128.9520289,부산광역시 사하구 신평동 666번길,POINT (128.9520289314427 35.08613190056509)
2,6,35.09661988,129.0305798,부산광역시 중구 남포동5가 105번길,POINT (129.030579785344 35.09661988021089)
1,14,35.157575,129.0590667,부산광역시 부산진구 부전동 573번길,POINT (129.0590666666667 35.157575)
1,22,35.17229843,129.1327057,부산광역시 해운대구 우동 1484번길,POINT (129.1327056884766 35.17229843139648)
1,8,35.19559479,129.1083984,부산광역시 동래구 안락동 475번길,POINT (129.1083984375 35.19559478759766)
